"TajD.DRC"	"TajD.Gambia"	"TajD.Kenya"	"TajD.Myanmar"	"position"
-2.41447152049447	-2.23855397163009	-2.24040230066745	-1.41387352337418	1745001.5
-2.44180398486388	-2.21571425209871	-2.23122155922333	-1.08676341533863	1747501.5
-2.51295030197835	-2.18655146811193	-2.23529054574112	-0.772964951150675	1750001.5
-2.51653609355573	-2.31400471227226	-2.26548297633877	-1.47771415986013	1752501.5
-2.69138755615135	-2.551847533885	-2.47744244773062	-1.12826263033816	1755001.5
-2.67661965557934	-2.58021240657827	-2.50340903653995	-1.5049902319543	1757501.5
-2.76473696277911	-2.70326263730469	-2.65203320656599	-1.84264662459173	1760001.5
-2.77265162605383	-2.69681401833872	-2.69020545615942	-1.4134719236383	1762501.5
-2.77089198478728	-2.68071824696019	-2.70651829944512	-1.99415574436375	1765001.5
-2.78420933502542	-2.68287769790231	-2.72365485751982	-1.73490078590713	1767501.5
-2.73532210675885	-2.65151966763536	-2.72714112779519	-1.50279712597524	1770001.5
-2.72108297310788	-2.65208714234873	-2.68172946374087	-1.68310703115656	1772501.5
-2.71962075990672	-2.65620453083932	-2.6907807444301	-1.52067510865835	1775001.5
-2.7277316735159	-2.67437346192381	-2.66564532379708	-1.732630478442	1777501.5
-2.77208044222793	-2.70935753666788	-2.65652053779301	-1.87634854855359	1780001.5
-2.788784134501	-2.7033101572696	-2.65954214518032	-2.07422378858923	1782501.5
-2.79951864112072	-2.72198830750771	-2.6750036244858	-1.95891656750378	1785001.5
-2.79540153338642	-2.72204099865492	-2.62543968094563	-1.36775002276399	1787501.5
-2.79498900424959	-2.72216813042535	-2.62910072055916	-1.56197827298337	1790001.5
-2.77749052546832	-2.71172068483346	-2.6077879574003	-1.2786082579234	1792501.5
-2.76675726292788	-2.71243659528667	-2.60509970734884	-1.36097721813158	1795001.5
-2.75998577025193	-2.70560752795776	-2.66167492581613	-2.03108626509729	1797501.5
-2.73859584926177	-2.67615970334011	-2.63216558196691	-1.85757173315543	1800001.5
-2.69403393034747	-2.58073471180127	-2.63856645690431	-1.40647729223826	1802501.5
-2.58934342620202	-2.38474159609071	-2.51655435310201	-1.06103130635812	1805001.5
-2.57624055492992	-2.41628487084729	-2.49598465467074	-0.963162481846469	1807501.5
-2.52395081790928	-2.36394004574288	-2.49000486625533	-1.07491209415054	1810001.5
-2.42415032047245	-2.26795284801109	-2.27307835650244	-1.04592738447481	1812501.5
-2.5012024842938	-2.42207768363883	-2.36758189731628	-1.28661312216927	1815001.5
-2.51767920115293	-2.43728653552481	-2.43932162423953	-1.43775008356428	1817501.5
-2.57155814532778	-2.48516654801961	-2.49311845749634	-1.36534785123355	1820001.5
-2.76625005350677	-2.70820576960792	-2.78336713410132	-2.01205403101474	1822501.5
-2.75919565787419	-2.69509168492406	-2.77365237542495	-1.92102834415721	1825001.5
-2.7563214692242	-2.66819370574167	-2.76242436174707	-1.36310149209765	1827501.5
-2.71598833479963	-2.64547773767013	-2.66759020427137	-1.01031218155203	1830001.5
-2.73937910337747	-2.68331294160894	-2.61223827499613	-0.878817484277676	1832501.5
-2.69940682975835	-2.60939568463961	-2.568321674879	-1.13361436664271	1835001.5
-2.68351759272325	-2.58077872115293	-2.58385724212918	-1.43959582373296	1837501.5
-2.7061727370765	-2.57875829267546	-2.62795010866038	-1.39957071815346	1840001.5
-2.69595610067875	-2.53870566439614	-2.5998095288389	-1.67425492890454	1842501.5
-2.75343056900433	-2.62682208651734	-2.69092536548963	-1.87450843910722	1845001.5
-2.79291253028295	-2.68139597610417	-2.71833928445022	-1.98620074354272	1847501.5
-2.78712358235196	-2.68611018214517	-2.7005330319523	-2.03236797155595	1850001.5
-2.79477347992182	-2.68690407209114	-2.71333590092795	-1.61816648653707	1852501.5
-2.70514827304653	-2.60634751680285	-2.50157033901686	-1.28961972057772	1855001.5
-2.69334957590243	-2.57682857137124	-2.51899015627979	-1.43312274278034	1857501.5
-2.74917243848326	-2.63476767007332	-2.59187875410454	-1.53231691034251	1860001.5
-2.65664073722267	-2.55290989689422	-2.47378394854063	-1.51961464256202	1862501.5
-2.70248568868897	-2.60095442681797	-2.59737251609065	-1.35972418375361	1865001.5
-2.71907320686667	-2.61898801560146	-2.64934012733453	-0.60013507609727	1867501.5
-2.66677033344804	-2.58045119474503	-2.63702920886483	-1.00448670412644	1870001.5
-2.76771981029845	-2.70753469885053	-2.77056966173531	-1.3176020330454	1872501.5
-2.74774323041881	-2.68523324559116	-2.70959141981344	-1.54274449002497	1875001.5
-2.72376567675406	-2.65768537028823	-2.6592210904208	-1.7819412628176	1877501.5
-2.73546024368972	-2.64931101168799	-2.60539804171734	-1.45314717398816	1880001.5
-2.69635005709182	-2.56027387092606	-2.52037283922228	-1.36885808380641	1882501.5
-2.7223676800663	-2.56503751436852	-2.58338041415618	-1.2905560927108	1885001.5
-2.70603061120198	-2.51805100937187	-2.56417768540447	-0.843336826881072	1887501.5
-2.71510181263742	-2.57326072442986	-2.63576986885217	-0.956247285578736	1890001.5
-2.71932487682178	-2.60612900965434	-2.61608465148878	-1.00501695625595	1892501.5
-2.70520815646603	-2.59352852000978	-2.57379285955487	-1.08071094180067	1895001.5
-2.72085927771808	-2.5950126494387	-2.53832269598152	-1.55097781483312	1897501.5
-2.70385328992399	-2.51499788782939	-2.42817396635306	-1.62959481712959	1900001.5
-2.73140025923513	-2.51685810328288	-2.58821339068954	-1.44653156653811	1902501.5
-2.70052624692607	-2.50504330186344	-2.59092054532558	-1.37356684056395	1905001.5
-2.6592691682202	-2.54428894158225	-2.56262193069578	-1.64226264864111	1907501.5
-2.65128907059819	-2.50133602406283	-2.56682244974818	-1.45155057986065	1910001.5
-2.67392743563712	-2.56857296417222	-2.55007988833673	-1.66372884487163	1912501.5
-2.68789744435563	-2.55828762376181	-2.55339073269145	-1.71260275357547	1915001.5
-2.71026450005826	-2.56793422464117	-2.59129787317974	-1.48708397018753	1917501.5
-2.7051012608039	-2.59692357088447	-2.5328655818757	-1.60265063531	1920001.5
-2.5109724099302	-2.255756396529	-2.35502142668141	-1.66818183883256	1922501.5
-2.1414455550448	-2.06998943845107	-2.19443465962661	-1.40888153327621	1925001.5
-2.1414455550448	-2.11625192399155	-2.15133054210031	-1.40888153327621	1927501.5
-2.48238416580948	-2.26966765887096	-2.39053627030021	-1.44067666812248	1930001.5
-2.22317361105783	-2.21808635437669	-1.85998462527597	-0.179587130988269	1932501.5
-2.38376503034304	-2.29244415119579	-2.00650555733471	-0.0174895574873469	1935001.5
-2.46173655300526	-2.38136298386832	-2.17459404242107	-0.0417223524295041	1937501.5
-2.44987606799602	-2.40747448099239	-2.18981733389298	-0.139304379314327	1940001.5
-2.55498609922952	-2.43793248141455	-2.47690491220062	-0.606138580483594	1942501.5
-2.54624765883662	-2.40360276900052	-2.53276322682232	-0.745703602179199	1945001.5
-2.61001119061343	-2.49419642985692	-2.5818709740748	-1.12772408619879	1947501.5
-2.60895431537492	-2.47324026927329	-2.52943950401142	-1.03517993255318	1950001.5
-2.71916785548256	-2.59242260306208	-2.62457547883783	-1.35203362575091	1952501.5
-2.74241452459916	-2.64087815217181	-2.62080121219233	-1.50002312200679	1955001.5
-2.7106775854567	-2.56971225384377	-2.53033750977174	-1.63387335880118	1957501.5
-2.68558899688832	-2.4974509374596	-2.48469077163346	-1.65997169461998	1960001.5
-2.6614841726563	-2.53170686443176	-2.50648625444151	-1.39008498334844	1962501.5
-2.56534614943044	-2.48034772413401	-2.40882805849257	-1.28991026405997	1965001.5
-2.57038905948298	-2.47901851071117	-2.48918999194852	-0.84100394518694	1967501.5
-2.56123942427082	-2.55883955464675	-2.50965437521876	-0.539814355782448	1970001.5
-2.54097737330739	-2.35161834369766	-2.38645654351931	-0.050548528586775	1972501.5
-2.41979194396906	-2.04901700258251	-2.17720611848629	0.0680236336248623	1975001.5
-2.41070181827308	-2.11306391422164	-2.09740004907035	-0.0875364374389648	1977501.5
-2.41267961883705	-2.11679036249362	-2.15648302920039	-0.477171416460793	1980001.5
-2.08878082706447	-1.90601126840204	-1.8131319783664	-0.669194822486705	1982501.5
-1.64180426007933	-1.39931978193691	-1.38938939270249	-0.165009117950085	1985001.5
-1.57787456793225	-1.32142803098863	-1.34865710128196	-0.454931517428186	1987501.5
-1.49676757904583	-1.3246396971751	-1.19837468888928	-0.489286050208915	1990001.5
-1.56074970194821	-1.46007753891288	-1.1835213027796	-0.414174984580478	1992501.5
-1.80772697561932	-1.82128502798177	-1.43345430128482	-0.90704574495018	1995001.5
-1.80551059174923	-1.75249070424628	-1.40177568630164	-0.530532487537855	1997501.5
-1.74711708312058	-1.62559252625829	-1.32773910193134	0.210179785943851	2000001.5
-1.77525800053597	-1.52037161936395	-1.41508011632681	0.390110180679946	2002501.5
-1.77086527461575	-1.34806210986357	-1.39542374342134	0.688296985806184	2005001.5
-1.55455734728432	-1.20821653879565	-1.0643750954875	1.87632123341892	2007501.5
NA	NA	NA	NA	2010001.5
NA	NA	NA	NA	2012501.5
NA	NA	NA	NA	2015001.5
NA	NA	NA	NA	2017501.5
NA	NA	NA	NA	2020001.5
NA	NA	NA	NA	2022501.5
NA	NA	NA	NA	2025001.5
NA	NA	NA	NA	2027501.5
NA	NA	NA	NA	2030001.5
NA	NA	NA	NA	2032501.5
NA	NA	NA	NA	2035001.5
