"S.DRC"	"S.Gambia"	"S.Kenya"	"S.Myanmar"	"S.Tanzania"	"theta_W.pop.1"	"theta_W.pop.2"	"theta_W.pop.3"	"theta_W.pop.4"	"theta_W.pop.5"	"pop.1"	"pop.2"	"pop.3"	"pop.4"	"pop.5"	"pop.1.1"	"pop.2.1"	"pop.3.1"	"pop.4.1"	"pop.5.1"	"position"
139	86	83	29	133	20.3511447127919	12.8554086199406	13.327018931284	4.1288609382805	19.1235031020027	2.68042092781977	2.78949433903028	2.59555226093403	1.55980177596659	2.46514904773454	-2.54924309348376	-2.26913996965108	-2.40489697955074	-1.5934456447893	-2.53447337418276	547501.5
134	84	81	31	132	19.6190891475835	12.5564456287792	13.005885944988	4.41360996850674	18.9797173643937	2.23614939973321	2.49804760316308	2.06948356807512	1.46572082610117	2.07528036681566	-2.59776038751631	-2.31837820887033	-2.50804331246844	-1.72612257730067	-2.5906375543867	550001.5
120	87	74	30	119	17.5693335650002	13.0048901155213	11.881920492952	4.27123545339362	17.1105027754761	2.90168222913888	3.42355238113926	2.75245861131702	1.51160415566121	2.5963295335112	-2.4369915323642	-2.13643638016362	-2.28000641621139	-1.6623729497392	-2.45687140675615	552501.5
111	87	68	32	115	16.2516335476252	13.0048901155213	10.918521534064	4.55598448361986	16.5353598250399	2.69364902919816	3.10461511292506	2.42055843834939	1.27617035192313	2.61121698254854	-2.42705228752231	-2.20755266910912	-2.29764068592615	-1.8682730279726	-2.4353456026052	555001.5
97	89	68	36	123	14.2018779650418	13.3038531066827	10.918521534064	5.12548254407234	17.6856457259123	2.1972950941159	2.23035339363852	2.01843340746232	1.53045053203532	2.27016850882968	-2.44334880791626	-2.41664820666572	-2.4063654263597	-1.84725027528569	-2.52810857142152	557501.5
107	81	70	33	117	15.6659890954585	12.1080011420371	11.23965452036	4.69835899873298	16.822931300258	2.29948125092634	2.04369836940525	2.04383493946133	1.6339295147536	2.07720915191204	-2.47806832613888	-2.40063400859083	-2.41967777240879	-1.69941499646055	-2.53687461447055	560001.5
113	80	74	33	111	16.5444557737085	11.9585196464564	11.881920492952	4.69835899873298	15.9602168746038	1.66090114124796	1.25633302592077	1.31178650852483	1.44213518476593	1.38437106591363	-2.61927241660588	-2.58281375048682	-2.63980217204127	-1.80577677189743	-2.63699399897293	562501.5
130	83	75	25	104	19.0334446954169	12.4069641331985	12.0424869861	3.55936287782801	14.9537167113405	1.3576774862902	0.995506543963267	1.07452433901656	1.1220989610847	0.880403774412991	-2.71963914333252	-2.66012572953947	-2.70476039517206	-1.71554163330837	-2.7091262153625	565001.5
134	86	71	18	89	19.6190891475835	12.8554086199406	11.400221013508	2.56274127203617	12.7969306472048	1.27009041055284	0.956232953319075	0.915344699777613	0.587447488239881	0.731702528209926	-2.74213123678001	-2.68240860765492	-2.72238109033974	-1.82390136058974	-2.69210002451738	567501.5
111	86	63	21	90	16.2516335476252	12.8554086199406	10.115689068324	2.98986481737553	12.9407163848139	1.05043723136209	1.01700253124816	0.848035581912528	0.483968505521596	0.754917247034637	-2.72120817384902	-2.66870943693187	-2.69109371490589	-2.04024996709488	-2.69045889555937	570001.5
105	82	56	19	86	15.3731668693752	12.2574826376178	8.99172361628801	2.70511578714929	12.3655734343777	0.954209278197718	0.98170241155348	0.826488757104028	0.336316755968103	0.83731217444533	-2.72169783918775	-2.65870084219476	-2.64502245378024	-2.09347021770389	-2.65685612171394	572501.5
91	73	49	18	77	13.3234112867918	10.9121491773914	7.86775816425201	2.56274127203617	11.0715017958963	0.741336890469838	0.77044130055138	0.633061527057079	0.431393857067391	0.689754339766467	-2.72065273862543	-2.66719258112477	-2.65013134800966	-1.96799457475126	-2.65451039538282	575001.5
79	65	43	13	78	11.5664779302918	9.71629721274581	6.90435920536401	1.85086869647057	11.2152875335054	0.746539202608567	0.865892902694111	0.624907338769459	0.431242925062259	0.681785107931118	-2.67328251395336	-2.59372247391102	-2.59100443058545	-1.69378255332024	-2.66094466877255	577501.5
115	88	60	14	97	16.8372779997918	13.154371611102	9.63398958888001	1.99324321158369	13.9472165480772	2.19408626056025	2.10933422286757	1.77143563133185	1.00758181772445	1.78390677153714	-2.53410339435226	-2.43634171334172	-2.38915457310423	-1.11060004879724	-2.50168047841007	580001.5
119	94	63	13	98	17.4229224519585	14.0512605845862	10.115689068324	1.85086869647057	14.0910022856862	2.19622795316437	2.14130840021192	1.72354830738819	1.19180942318819	1.667879375859	-2.55023841916595	-2.46799791331514	-2.43686681741752	-0.786336174766822	-2.53037813925928	582501.5
117	96	75	17	109	17.1301002258752	14.3502235757477	12.0424869861	2.42036675692305	15.6726453993857	2.33943234029939	2.12053842984126	1.89651593773165	1.35725102507987	1.90250973054757	-2.51774296314255	-2.48410432906265	-2.50205270980626	-1.02779339311478	-2.53481412107643	585001.5
111	99	75	22	111	16.2516335476252	14.7986680624898	12.0424869861	3.13223933248865	15.9602168746038	2.22323995850007	2.09654062751408	1.97108969607116	1.37930722209645	1.91329706755368	-2.51126151563858	-2.50569628006593	-2.48366240756271	-1.37328390827989	-2.54130317522711	587501.5
89	81	61	18	99	13.0305890607085	12.1080011420371	9.79455608202801	2.56274127203617	14.2347880232953	1.00572106121239	0.849125836391107	0.859402026192241	0.802907956632204	0.795121444163404	-2.65539382888579	-2.68557490447491	-2.67367264650488	-1.62495442688411	-2.71118120190719	590001.5
118	95	70	25	130	17.2765113389168	14.2007420801669	11.23965452036	3.55936287782801	18.6921458891756	1.2528753520083	0.916400133430136	1.12789720780825	0.469690337836138	1.13599667371193	-2.70549116947731	-2.72529149684116	-2.6606866515733	-2.17475909737678	-2.73026827358316	592501.5
126	100	70	31	133	18.4478002432502	14.9481495580705	11.23965452036	4.41360996850674	19.1235031020027	1.21564398992145	0.964954967329239	1.12295527551273	0.367459059693608	1.11739024981809	-2.73218688782123	-2.73215681708491	-2.66198701241913	-2.36920457231601	-2.73952717343639	595001.5
124	103	73	33	131	18.1549780171668	15.3965940448126	11.721353999804	4.69835899873298	18.8359316267846	1.19991848228842	1.07658497341208	1.1353595255745	0.710195456946646	1.11098021551575	-2.72985148248707	-2.72030711852936	-2.67781841982587	-2.21168245726699	-2.7363040732272	597501.5
108	98	66	33	121	15.8124002085002	14.6491865669091	10.597388547768	4.69835899873298	17.3980742506942	1.37664888098414	1.70072405470636	1.36945885841364	0.700747113425402	1.58406384625157	-2.65265961593498	-2.5790698630321	-2.56568233244745	-2.21692214601025	-2.63452257576925	600001.5
91	92	65	25	104	13.3234112867918	13.7522975934248	10.43682205462	3.55936287782801	14.9537167113405	1.73158440788499	1.99085611129643	1.81245366938473	0.669081578748774	1.79855167873601	-2.5065290945179	-2.48744276967388	-2.43232552233882	-2.03441156555934	-2.53238186466631	602501.5
83	90	57	25	93	12.1521223824585	13.4533346022634	9.15229010943601	3.55936287782801	13.372073597641	1.62926485845561	1.91640013343014	1.61813689152459	0.664231630317209	1.64666273979881	-2.48188009143893	-2.49129837775908	-2.40093658975474	-2.03782534787343	-2.50977439682222	605001.5
84	81	53	20	87	12.2985334955001	12.1080011420371	8.51002413684401	2.84749030226241	12.5093591719867	1.77550022232103	1.70161685929007	2.06518408697801	0.293240761703519	2.07243916242218	-2.45407846413408	-2.48223057076162	-2.19658715317443	-2.1647612611588	-2.37926527668193	607501.5
89	84	59	20	91	13.0305890607085	12.5564456287792	9.47342309573201	2.84749030226241	13.0845021224229	1.96079739143323	1.5801856248651	2.2978996787744	0.293240761703519	2.10960581176443	-2.44448891138569	-2.5299378631828	-2.21469236795002	-2.1647612611588	-2.39793546202917	610001.5
67	69	49	21	75	9.80954457379177	10.3142231950686	7.86775816425201	2.98986481737553	10.7839303206782	1.45555061508819	1.33394815846791	1.6201136644428	0.726546424169245	1.61850478731391	-2.40758477266306	-2.48944317368757	-2.28856569535224	-1.84274794428666	-2.40194887043564	612501.5
67	68	51	18	84	9.80954457379177	10.1647416994879	8.18889115054801	2.56274127203617	12.0780019591596	2.26172372906477	2.01818966701332	2.11060044477391	1.40915151057782	2.06334961828534	-2.17524918289187	-2.28927514108261	-2.14629215253235	-1.0651751920378	-2.35974890977108	615001.5
60	62	46	16	83	8.78466678250009	9.26785272600369	7.38605868480801	2.27799224180993	11.9342162215506	2.05115606936416	1.93012577752487	1.46587595749938	1.4059618142027	1.59137475023965	-2.14942188151214	-2.2467898961793	-2.29750127329351	-0.884782978683489	-2.46470049578431	617501.5
61	69	45	20	85	8.93107789554175	10.3142231950686	7.22549219166001	2.84749030226241	12.2217876967687	1.77065362383281	2.01070384396523	1.20934025203855	1.69088119135663	1.38673873624153	-2.25107789258731	-2.30183813768933	-2.38195089534525	-0.980241968466526	-2.52476627784836	620001.5
75	75	51	25	95	10.9808334781251	11.2111121685529	8.18889115054801	3.55936287782801	13.6596450728591	1.89470875944864	1.880599650727	1.42836669137633	1.85797298317108	1.58359031218599	-2.35699638385879	-2.3925026594267	-2.38719424524057	-1.19757453377238	-2.53327157225148	622501.5
76	71	49	18	83	11.1272445911668	10.61318618623	7.86775816425201	2.56274127203617	11.9342162215506	2.21252408477842	2.18507544689284	1.7320484309365	0.945055719065228	1.93823267847037	-2.28402071402754	-2.27487168801909	-2.24756303159271	-1.49370129409284	-2.38204420543622	625001.5
74	75	56	25	83	10.8344223650834	11.2111121685529	8.99172361628801	3.55936287782801	11.9342162215506	2.98394101081962	3.66904420854345	2.68712626637015	1.55846351218776	2.72463416606031	-2.06220780442828	-1.93391495026942	-2.04229294566092	-1.40839329800724	-2.19464462653667	627501.5
62	59	45	23	76	9.07748900858342	8.81940823926158	7.22549219166001	3.27461384760177	10.9277160582873	2.66625907810879	3.010929497871	2.30298986903879	1.7833018891656	2.33104651028493	-1.98547803639087	-1.86201355485195	-1.94894659117343	-1.12585862834622	-2.22515204581057	630001.5
61	65	45	20	77	8.93107789554175	9.71629721274581	7.22549219166001	2.84749030226241	11.0715017958963	2.48518600859641	3.1314483056335	2.18151717321473	1.64553115488139	2.18702285668087	-2.02644482702524	-1.9297729232876	-1.99704078817543	-1.01867674180987	-2.27167360806702	632501.5
51	56	43	24	70	7.46696676512507	8.37096375251947	6.90435920536401	3.41698836271489	10.065001632633	2.05506891951979	2.84014873535702	2.26360266864344	3.02301713078258	2.14558285113706	-2.00527636290471	-1.86034629085155	-1.91485196532485	-0.287009092110558	-2.21343338314184	635001.5
67	59	49	20	84	9.80954457379177	8.81940823926158	7.86775816425201	2.84749030226241	12.0780019591596	1.61029346376167	1.62456095598768	1.66162589572523	2.41280909616884	1.64347504706467	-2.3629885558132	-2.30643921808319	-2.27335940945467	-0.368398240251517	-2.45868380316071	637501.5
73	62	56	21	82	10.6880112520418	9.26785272600369	8.99172361628801	2.98986481737553	11.7904304839415	1.58581591818586	1.68397661048211	1.71786508524833	1.91256005836038	1.65360405622351	-2.42163093647428	-2.32216002992068	-2.35627259619861	-0.877119691159811	-2.44329931722251	640001.5
68	58	54	21	75	9.95595568683343	8.66992674368087	8.67059062999201	2.98986481737553	10.7839303206782	1.79985919668001	1.75643113631458	2.06953298739807	1.5752069026237	2.00023099222711	-2.31838120019408	-2.25147823906019	-2.21138841636134	-1.1517857903257	-2.30191130825489	642501.5
80	64	56	23	82	11.7128890433334	9.5668157171651	8.99172361628801	3.27461384760177	11.7904304839415	1.16911960871498	1.10092616211761	1.26809982703237	0.309953965738435	1.32772022221452	-2.57444627630447	-2.51702183625965	-2.50196824701917	-2.23815539681437	-2.52184774209746	645001.5
86	70	51	26	85	12.5913557215835	10.4637046906493	8.18889115054801	3.70173739294113	12.2217876967687	1.32051282051282	1.18086651099818	1.30625154435384	0.771353105426006	1.38530658443343	-2.57079861070013	-2.53899342524036	-2.43031406205201	-1.99527849528357	-2.52509999563801	647501.5
87	71	56	22	94	12.7377668346251	10.61318618623	8.99172361628801	3.13223933248865	13.51585933525	1.3654957759004	1.15641740085945	1.38304917222634	0.758674816994944	1.47950521464953	-2.56578480099144	-2.55252170211448	-2.46473189015634	-1.85950039654551	-2.55037766911839	650001.5
89	68	55	26	101	13.0305890607085	10.1647416994879	8.83115712314001	3.70173739294113	14.5223594985133	1.138669038091	1.06804936915017	1.12646404744255	0.655588257490001	1.22254946121063	-2.62603556587773	-2.55627553042134	-2.53775532289765	-2.07410198358187	-2.63248364917481	652501.5
83	64	50	24	104	12.1521223824585	9.5668157171651	8.02832465740001	3.41698836271489	14.9537167113405	1.1493478583074	1.02076997037066	1.08569310600445	0.568248937187131	1.10317267823938	-2.59507144136399	-2.54085334074912	-2.49647731282545	-2.07531426132341	-2.66624298807776	655001.5
75	64	48	22	87	10.9808334781251	9.5668157171651	7.70719167110401	3.13223933248865	12.5093591719867	1.3402549281162	1.17530365166886	1.1418828762046	0.51429577641939	1.11867225667856	-2.50082510247422	-2.49490841697755	-2.45074931544403	-2.05095208024375	-2.59669191967666	657501.5
110	72	57	30	99	16.1052224345835	10.7626676818107	9.15229010943601	4.27123545339362	14.2347880232953	1.93617163183637	1.31353138551498	1.27739065974796	0.573954166981108	1.30218403150734	-2.55845520832454	-2.51733068473069	-2.50952345705505	-2.22720346850664	-2.60889156942985	660001.5
131	89	65	27	110	19.1798558084585	13.3038531066827	10.43682205462	3.84411190805425	15.8164311369947	2.23817993182155	1.57905735533622	1.33837410427477	0.6939451110608	1.50954575378539	-2.58755915128074	-2.55878515015772	-2.56602990210655	-2.07716230965313	-2.61078053795929	662501.5
145	106	86	22	126	21.2296113910419	15.8450385315547	13.808718410728	3.13223933248865	18.1170029387394	2.6956795612865	1.88350371838393	1.58161601186064	0.742404346841748	1.81355462388691	-2.56701621949504	-2.58058831629488	-2.64940479896258	-1.87224702529917	-2.61266430034117	665001.5
161	104	90	23	159	23.5721891997086	15.5460755403933	14.45098438332	3.27461384760177	22.8619322798378	2.43560100785534	1.67591193611051	1.6065233506301	0.49772344225593	1.87020546758602	-2.6458124216459	-2.61069923565354	-2.66559364722869	-2.0963997540185	-2.68860385493739	667501.5
165	114	84	24	156	24.1578336518752	17.0408904962003	13.487585424432	3.41698836271489	22.4305750670107	2.26145694382689	1.9931518945117	1.67111440573264	1.06560008049707	1.89785523717127	-2.67654125309753	-2.5945411630495	-2.61817886889309	-1.71299262834169	-2.67869793985383	670001.5
161	108	88	23	161	23.5721891997086	16.1440015227161	14.129851397024	3.27461384760177	23.1495037550559	2.20044464206314	1.83671487157349	1.60667160859896	0.932930847986316	1.68283612256448	-2.67524856469768	-2.59773138987129	-2.65500045083557	-1.76784206352997	-2.7163870678842	672501.5
168	115	81	30	160	24.5970669910002	17.190371991781	13.005885944988	4.27123545339362	23.0057180174469	2.1388246628131	2.11091380020799	1.63232023721275	1.09907679923528	1.64389083307347	-2.69769990397027	-2.5783643059793	-2.60829790539932	-1.91087510251351	-2.71946383018291	675001.5
174	127	94	31	146	25.4755336692503	18.9841499387495	15.093250355912	4.41360996850674	20.9927176909203	2.01911219801393	2.3393147970096	1.71302199159872	1.17544839383191	1.45073513276278	-2.72331869047111	-2.58754016902659	-2.66423628121083	-1.89609023032411	-2.717854306354	677501.5
178	125	102	28	158	26.0611781214169	18.6851869475881	16.377782301096	3.98648642316737	22.7181465422288	1.99039573143619	2.15176696819261	1.87249814677539	0.619274017055317	1.76449187484841	-2.73366533761101	-2.60972048741199	-2.67171408746064	-2.1523435299259	-2.70015243985865	680001.5
157	117	89	30	137	22.9865447475419	17.4893349829425	14.290417890172	4.27123545339362	19.6986460524389	1.6334000296428	2.08239310872594	1.65658512478379	0.779201569692853	1.62593118741554	-2.73879862754335	-2.59121474120246	-2.64986856626637	-2.10356458582235	-2.6724023908643	682501.5
137	99	76	29	118	20.0583224867085	14.7986680624898	12.203053479248	4.1288609382805	16.9667170378671	1.20517266933452	1.58640582383298	1.43523597726711	0.527477171534224	1.41734520633381	-2.75805949579905	-2.60632846837135	-2.62247413502855	-2.23373963609623	-2.65344495911218	685001.5
122	81	58	25	107	17.8621557910835	12.1080011420371	9.31285660258401	3.55936287782801	15.3850739241676	1.17428486734845	1.26681121598022	1.0458611317025	0.285170930495812	1.31241698716838	-2.72906418114423	-2.58594458235667	-2.59235748667451	-2.30463864110248	-2.6366337022827	687501.5
112	91	62	28	116	16.3980446606668	13.6028160978441	9.95512257517601	3.98648642316737	16.679145562649	2.40357195790722	2.85606224123384	2.17583395107487	0.845873267426358	2.55536306203296	-2.48381761454381	-2.29650622101267	-2.29283728415034	-2.00749985165456	-2.44990239264755	690001.5
133	102	72	28	133	19.4726780345419	15.2471125492319	11.560787506656	3.98648642316737	19.1235031020027	2.66280569141841	3.10628298961992	2.45693106004448	0.784454003471436	2.72216254923022	-2.53028883009371	-2.32787500981129	-2.33295196295626	-2.04675943478814	-2.49537023864943	692501.5
141	108	86	24	140	20.6439669388752	16.1440015227161	13.808718410728	3.41698836271489	20.130003265266	2.71239069215948	3.35293251967113	2.62984927106499	1.24433376097401	2.7823822228382	-2.55150352805287	-2.32243627107073	-2.42227050853368	-1.58278466591849	-2.51224479713179	695001.5
153	113	101	26	156	22.4009002953752	16.8914090006196	16.217215807948	3.70173739294113	22.4305750670107	2.93303690529124	3.44044699095422	2.87230046948357	1.25383241516364	2.97787094464271	-2.56008769832585	-2.33885947697915	-2.48123827010516	-1.66676165357095	-2.53779912690606	697501.5
140	90	85	24	127	20.4975558258335	13.4533346022634	13.64815191758	3.41698836271489	18.2607886763485	2.19658366681488	2.48449855777721	2.15883370397826	1.16429954971952	1.9677072866498	-2.62199081125034	-2.36862257624467	-2.51730195988839	-1.64108980205057	-2.59127472853448	700001.5
127	83	77	21	124	18.5942113562919	12.4069641331985	12.363619972396	2.98986481737553	17.8294314635213	2.08131021194605	2.13874771893334	1.9466271312083	1.07831861746283	1.9085848261206	-2.59835076123008	-2.39362469399467	-2.50595704332818	-1.55634215710501	-2.59080163161642	702501.5
122	87	67	32	123	17.8621557910835	13.0048901155213	10.757955040916	4.55598448361986	17.6856457259123	2.02080924855491	1.99861664344721	1.79570051890289	0.961376499886801	1.84927757180971	-2.59062714637966	-2.45416701797177	-2.45701413870673	-2.04758833046104	-2.59713387440304	705001.5
117	96	61	32	117	17.1301002258752	14.3502235757477	9.79455608202801	4.55598448361986	16.822931300258	1.70269749518304	1.90544120244099	1.71064986409686	0.964525947727216	1.74184308698012	-2.62613121768802	-2.52779506577252	-2.41895313687141	-2.04579431768563	-2.59457146024871	707501.5
121	104	75	33	126	17.7157446780418	15.5460755403933	12.0424869861	4.69835899873298	18.1170029387394	1.35374240403142	1.41113160528226	1.48485297751421	1.27099841521395	1.55163253756511	-2.69696882752095	-2.66053727845038	-2.60357107805595	-1.90068265703621	-2.65463790440261	710001.5
111	99	72	36	122	16.2516335476252	14.7986680624898	11.560787506656	5.12548254407234	17.5418599883032	1.17183933600119	1.30799795930381	1.47022485791945	1.28361633084296	1.5117517295543	-2.69947564750088	-2.66124883931417	-2.58580504610934	-1.97408212117075	-2.64955148994719	712501.5
119	94	81	27	135	17.4229224519585	14.0512605845862	13.005885944988	3.84411190805425	19.4110745772208	1.44935526900845	1.19278692384671	1.84042500617742	1.10916911931175	1.85915248951873	-2.6753281695061	-2.66455193705633	-2.56057327383342	-1.80337120093307	-2.63237387002318	715001.5
105	85	81	31	122	15.3731668693752	12.7059271243599	13.005885944988	4.41360996850674	17.5418599883032	1.93199199644286	1.41133763710928	2.04101803805288	1.28083918194853	2.04781539101209	-2.53713324118441	-2.57439588245124	-2.51457130766719	-1.83437915164387	-2.56094770449572	717501.5
92	86	69	22	112	13.4698223998335	12.8554086199406	11.079088027212	3.13223933248865	16.1040026122128	1.95057062398103	1.53147381433589	1.9349147516679	0.801489195783966	1.98891237309865	-2.46520152911023	-2.55273315111092	-2.43877297663431	-1.82595871111149	-2.53186949721878	720001.5
119	95	85	22	115	17.4229224519585	14.2007420801669	13.64815191758	3.13223933248865	16.5353598250399	2.33076923076923	1.83901065478877	2.32947862614282	0.862958770407265	2.23964288601689	-2.52770481312697	-2.53601734093369	-2.47991377122274	-1.77780215263525	-2.50033425952051	722501.5
116	96	75	26	103	16.9836891128335	14.3502235757477	12.0424869861	3.70173739294113	14.8099309737314	2.08001333926189	1.889831838785	1.91776624660242	1.30403240007043	1.90583601861797	-2.5579065951334	-2.53096565335259	-2.49681226582699	-1.63258082931017	-2.50698767481314	725001.5
133	102	83	23	120	19.4726780345419	15.2471125492319	13.327018931284	3.27461384760177	17.2542885130852	1.8445753668297	1.69866373643624	1.90333580429948	1.21963122280079	1.9207003684326	-2.65345211227043	-2.59777103847444	-2.56002109416549	-1.55139902563369	-2.57486792442126	727501.5
142	95	83	27	128	20.7903780519169	14.2007420801669	13.327018931284	3.84411190805425	18.4045744139575	1.42338076182007	1.2285089182348	1.54049913516185	0.924106356752949	1.47242530288856	-2.73703925375984	-2.66126217414471	-2.64133195655583	-1.92539819825724	-2.67271867339053	730001.5
147	94	91	27	158	21.5224336171252	14.0512605845862	14.611550876468	3.84411190805425	22.7181465422288	1.98401511783015	1.77908482624649	2.17736595008648	1.82566347193922	2.20912881281545	-2.67059928649097	-2.54305841824925	-2.55348203105919	-1.33092794307843	-2.64285515535333	732501.5
152	95	95	21	172	22.2544891823336	14.2007420801669	15.25381684906	2.98986481737553	24.7311468687554	2.16762264710242	2.02655848360575	2.37435137138621	1.20342112544965	2.35144312393888	-2.65828271832172	-2.49754178036958	-2.53880259194918	-1.4544862317037	-2.65632720649525	735001.5
142	94	89	21	174	20.7903780519169	14.0512605845862	14.290417890172	2.98986481737553	25.0187183439735	1.95428338520824	2.0745050330632	2.47625401531999	1.13181898221518	2.39793030964508	-2.66200948541881	-2.4818410058963	-2.47794806770406	-1.51278324490693	-2.65501155163219	737501.5
168	115	96	23	189	24.5970669910002	17.190371991781	15.414383342208	3.27461384760177	27.1755044081091	2.17226915666222	2.27647508977101	2.62589572522856	1.16107966694338	2.74097686612845	-2.6936825277871	-2.55005577433061	-2.49583553441505	-1.59560223475587	-2.64662307416594	740001.5
150	113	77	18	157	21.9616669562502	16.8914090006196	12.363619972396	2.56274127203617	22.5743608046197	1.39459759893286	1.449159193925	1.63044230294045	0.250939551731945	1.74014529411085	-2.75688839503475	-2.6851055173834	-2.58201983894214	-2.13461832243149	-2.70129360232723	742501.5
148	111	83	23	144	21.6688447301669	16.5924460094582	13.327018931284	3.27461384760177	20.7051462157022	2.39927375129687	2.74389262798501	3.08322213985668	1.2146303423641	3.19441460794844	-2.6166687952798	-2.44947059706379	-2.29561128218383	-1.55517441572369	-2.4679592603768	745001.5
153	105	73	23	138	22.4009002953752	15.695557035974	11.721353999804	3.27461384760177	19.8424317900479	2.28952867941307	2.54146145242627	2.59940696812454	1.19582421452469	2.82784149313376	-2.64471113438721	-2.45342872552786	-2.30747501763504	-1.56937200944243	-2.49838910976915	747501.5
111	72	56	17	112	16.2516335476252	10.7626676818107	8.99172361628801	2.42036675692305	16.1040026122128	1.93814287831629	2.19512195121951	2.24971583889301	1.08926621890172	2.37424205675479	-2.56229753206753	-2.28246742180082	-2.18398640851256	-1.28687432381224	-2.4627516626251	750001.5
122	88	75	17	127	17.8621557910835	13.154371611102	12.0424869861	2.42036675692305	18.2607886763485	2.15077071290944	2.69377783882425	2.4993328391401	1.217950846477	2.59605234283866	-2.56937379543274	-2.30742369246038	-2.35339471990114	-1.16246528154551	-2.49134184131947	752501.5
115	95	66	12	131	16.8372779997918	14.2007420801669	10.597388547768	1.70849418135745	18.8359316267846	0.982406995701793	1.26807684006044	0.917173214726958	0.254260055844842	1.12124782001086	-2.74379268836851	-2.65314478893049	-2.6914333214873	-1.8442894849777	-2.73471900326846	755001.5
137	116	86	22	160	20.0583224867085	17.3398534873617	13.808718410728	3.13223933248865	23.0057180174469	2.05466874166296	2.50074563899299	1.72982456140351	0.364581289462431	2.12852407516487	-2.63378526408577	-2.51631908524342	-2.61729053103573	-2.16824156028435	-2.6577676765067	757501.5
151	131	99	29	174	22.1080780692919	19.5820759210723	15.896082821652	4.1288609382805	25.0187183439735	2.18440047428487	2.7097207778192	1.86271312083024	0.405574422056197	2.18614508621785	-2.65355734367538	-2.54584501889286	-2.659561451307	-2.30934918534018	-2.67986887374718	760001.5
154	126	100	31	178	22.5473114084169	18.8346684431688	16.0566493148	4.41360996850674	25.5938612944096	2.82372165406847	2.90541176932284	2.54919693600198	0.349810077226876	2.66524606446993	-2.57743336951703	-2.49518247498912	-2.53544357917376	-2.37953885072016	-2.6324509858604	762501.5
158	126	109	33	181	23.1329558605836	18.8346684431688	17.501747753132	4.69835899873298	26.0252185072368	2.89650955980436	2.88491650805486	2.86666666666667	0.735612406610822	2.75042444821732	-2.57967338167344	-2.49839288321991	-2.52969558166914	-2.19758719234104	-2.62919228436245	765001.5
137	106	94	23	162	20.0583224867085	15.8450385315547	15.093250355912	3.27461384760177	23.293289492665	2.00453534904402	1.86776681121598	2.17222634049914	0.695414182577416	1.89652703186538	-2.64111936374067	-2.58349705658137	-2.57280070526107	-1.94715410190928	-2.69136699965675	767501.5
130	109	89	21	152	19.0334446954169	16.2934830182968	14.290417890172	2.98986481737553	21.8554321165745	2.36473988439306	2.16425642132528	2.38038052878676	0.850270419842528	2.08671448205768	-2.5646899247071	-2.54291827021807	-2.49805694068193	-1.74201437566007	-2.6445714692413	770001.5
112	96	74	18	140	16.3980446606668	14.3502235757477	11.881920492952	2.56274127203617	20.130003265266	1.44092930191196	1.64370229382101	1.50714109216704	0.686640002012427	1.43287943360706	-2.65467283976432	-2.5809597015117	-2.59101400578182	-1.73231125773306	-2.70767685969928	772501.5
125	89	76	22	152	18.3013891302085	13.3038531066827	12.203053479248	3.13223933248865	21.8554321165745	1.97937601897139	1.74996566136216	1.75715344699778	0.911055769375896	1.89518727694813	-2.60775111024936	-2.52148662105989	-2.54407196691721	-1.74012195137212	-2.67019313027063	775001.5
119	87	78	23	143	17.4229224519585	13.0048901155213	12.524186465544	3.27461384760177	20.5613604780931	2.08442270638802	1.72649765516159	1.85317519149988	1.40393932533394	1.88555490107758	-2.56896408781425	-2.51484381722711	-2.53600413955499	-1.41225653010334	-2.64990447186769	777501.5
131	91	90	25	168	19.1798558084585	13.6028160978441	14.45098438332	3.55936287782801	24.1560039183192	2.41132355120794	2.44988521083924	2.64492216456635	1.73087817271652	2.70652437545477	-2.56111434380766	-2.38330341480528	-2.45009614408911	-1.28703404499493	-2.60464252995253	780001.5
140	90	100	31	175	20.4975558258335	13.4533346022634	16.0566493148	4.41360996850674	25.1625040815825	3.71841559211501	3.52772599729215	4.07155917963924	1.86080044273388	3.87330076342931	-2.40395707567974	-2.14334689016719	-2.24968550521858	-1.49478557202085	-2.4848727446733	782501.5
137	91	94	28	161	20.0583224867085	13.6028160978441	15.093250355912	3.98648642316737	23.1495037550559	3.79597598932859	3.90003531974177	4.2809982703237	3.0149774859759	4.1374865735768	-2.37904645194829	-2.07341646745992	-2.15290752173199	-0.620994675427573	-2.40577617776105	785001.5
125	91	92	27	149	18.3013891302085	13.6028160978441	14.772117369616	3.84411190805425	21.4240749037474	4.85889284126278	4.90195828346055	5.37726711144057	2.94831585037607	5.08631024566023	-2.14769369336477	-1.85931252967034	-1.90937103908149	-0.590671519336965	-2.22806417917463	787501.5
103	78	76	25	118	15.0803446432918	11.659556655295	12.203053479248	3.55936287782801	16.9667170378671	5.19873277012005	5.16793556109334	5.71677786014332	3.14888436092874	5.34499844080247	-1.89971289343384	-1.60440047289991	-1.57971567038902	-0.288927670278864	-1.98320491410878	790001.5
83	67	57	21	102	12.1521223824585	10.0152602039072	9.15229010943601	2.98986481737553	14.6661452361224	3.88636431006373	3.81071561721249	4.13703978255498	3.02530123512691	4.14439324116743	-1.94952942712878	-1.7677777534404	-1.59822844961018	0.0288516128178188	-2.06320125553695	792501.5
