"S"	"theta_W"	"theta_pi"	"TajD"	"population"	"positions"
NA	NA	NA	NA	"Kenya"	15001.5
NA	NA	NA	NA	"Kenya"	17501.5
NA	NA	NA	NA	"Kenya"	20001.5
NA	NA	NA	NA	"Kenya"	22501.5
NA	NA	NA	NA	"Kenya"	25001.5
NA	NA	NA	NA	"Kenya"	27501.5
NA	NA	NA	NA	"Kenya"	30001.5
NA	NA	NA	NA	"Kenya"	32501.5
NA	NA	NA	NA	"Kenya"	35001.5
NA	NA	NA	NA	"Kenya"	37501.5
NA	NA	NA	NA	"Kenya"	40001.5
NA	NA	NA	NA	"Kenya"	42501.5
NA	NA	NA	NA	"Kenya"	45001.5
NA	NA	NA	NA	"Kenya"	47501.5
NA	NA	NA	NA	"Kenya"	50001.5
NA	NA	NA	NA	"Kenya"	52501.5
NA	NA	NA	NA	"Kenya"	55001.5
NA	NA	NA	NA	"Kenya"	57501.5
NA	NA	NA	NA	"Kenya"	60001.5
NA	NA	NA	NA	"Kenya"	62501.5
NA	NA	NA	NA	"Kenya"	65001.5
NA	NA	NA	NA	"Kenya"	67501.5
NA	NA	NA	NA	"Kenya"	70001.5
NA	NA	NA	NA	"Kenya"	72501.5
NA	NA	NA	NA	"Kenya"	75001.5
NA	NA	NA	NA	"Kenya"	77501.5
NA	NA	NA	NA	"Kenya"	80001.5
NA	NA	NA	NA	"Kenya"	82501.5
NA	NA	NA	NA	"Kenya"	85001.5
NA	NA	NA	NA	"Kenya"	87501.5
NA	NA	NA	NA	"Kenya"	90001.5
NA	NA	NA	NA	"Kenya"	92501.5
NA	NA	NA	NA	"Kenya"	95001.5
NA	NA	NA	NA	"Kenya"	97501.5
NA	NA	NA	NA	"Kenya"	100001.5
6	0.963398958888001	0.560069187052137	-0.812877926871218	"Kenya"	102501.5
22	3.532462849256	3.90378057820608	0.275857292107041	"Kenya"	105001.5
34	5.459260767032	4.08455646157648	-0.700257185625021	"Kenya"	107501.5
43	6.90435920536401	4.17543859649123	-1.1259972269108	"Kenya"	110001.5
51	8.18889115054801	3.83098591549296	-1.53881054069906	"Kenya"	112501.5
53	8.51002413684401	0.791351618482827	-2.63074595524605	"Kenya"	115001.5
66	10.597388547768	1.21507289350136	-2.60860694889855	"Kenya"	117501.5
78	12.524186465544	1.39609587348653	-2.64463068045334	"Kenya"	120001.5
83	13.327018931284	1.4918211020509	-2.65224059173078	"Kenya"	122501.5
83	13.327018931284	2.20499135161848	-2.49242078035037	"Kenya"	125001.5
84	13.487585424432	1.98339510748703	-2.54898674434063	"Kenya"	127501.5
89	14.290417890172	2.58818878181369	-2.45447044023248	"Kenya"	130001.5
102	16.377782301096	2.93970842599456	-2.47514567094856	"Kenya"	132501.5
128	20.552511122944	2.48045465777119	-2.67666684558139	"Kenya"	135001.5
135	21.67647657498	2.50956263899185	-2.69664599438589	"Kenya"	137501.5
136	21.837043068128	1.91178650852483	-2.78342486969132	"Kenya"	140001.5
128	20.552511122944	1.70832715591796	-2.79102727206384	"Kenya"	142501.5
98	15.735516328504	1.32493204843094	-2.75764071446763	"Kenya"	145001.5
95	15.25381684906	1.29631826043983	-2.751304676063	"Kenya"	147501.5
115	18.46514671202	1.87847788485298	-2.72336053246779	"Kenya"	150001.5
119	19.107412684612	1.7742525327403	-2.75393177717867	"Kenya"	152501.5
127	20.391944629796	2.03577958981962	-2.73938068485401	"Kenya"	155001.5
110	17.66231424628	1.78537188040524	-2.7204329802688	"Kenya"	157501.5
84	13.487585424432	1.33516184828268	-2.69261597329373	"Kenya"	160001.5
65	10.43682205462	1.06399802322708	-2.64341202620437	"Kenya"	162501.5
65	10.43682205462	0.823968371633309	-2.71110744708749	"Kenya"	165001.5
68	10.918521534064	0.920138374104275	-2.70331745184762	"Kenya"	167501.5
68	10.918521534064	0.759673832468495	-2.74670312619784	"Kenya"	170001.5
72	11.560787506656	1.05085248332098	-2.69327330533186	"Kenya"	172501.5
74	11.881920492952	1.30936496170002	-2.64040693301944	"Kenya"	175001.5
84	13.487585424432	1.4126019273536	-2.67545755278832	"Kenya"	177501.5
81	13.005885944988	1.43187546330615	-2.65426587159056	"Kenya"	180001.5
89	14.290417890172	1.40370644922165	-2.7029083100951	"Kenya"	182501.5
82	13.166452438136	1.19777613046701	-2.71310178304918	"Kenya"	185001.5
70	11.23965452036	1.02554978996788	-2.68761712469026	"Kenya"	187501.5
66	10.597388547768	0.964368668149246	-2.67831135967207	"Kenya"	190001.5
72	11.560787506656	1.08999258710156	-2.68324327218265	"Kenya"	192501.5
80	12.84531945184	1.85119841858167	-2.55106215865309	"Kenya"	195001.5
96	15.414383342208	2.57805782060786	-2.50517170815351	"Kenya"	197501.5
101	16.217215807948	2.56535705460835	-2.53830867695517	"Kenya"	200001.5
87	13.969284903876	2.23236965653571	-2.51544851306652	"Kenya"	202501.5
71	11.400221013508	1.33427230046948	-2.61360721984101	"Kenya"	205001.5
65	10.43682205462	0.724882629107981	-2.7390525405342	"Kenya"	207501.5
72	11.560787506656	1.09804793674327	-2.68117901030977	"Kenya"	210001.5
86	13.808718410728	1.81111934766494	-2.59967533572408	"Kenya"	212501.5
101	16.217215807948	2.01961947121324	-2.63977840853539	"Kenya"	215001.5
108	17.341181259984	2.68381517173215	-2.55602249857706	"Kenya"	217501.5
102	16.377782301096	2.5560168025698	-2.54581745542644	"Kenya"	220001.5
96	15.414383342208	2.36669137632814	-2.5464225501777	"Kenya"	222501.5
80	12.84531945184	2.13036817395602	-2.48628395613726	"Kenya"	225001.5
71	11.400221013508	1.88391401037806	-2.47089364337682	"Kenya"	227501.5
68	10.918521534064	1.81388682975043	-2.46166980151694	"Kenya"	230001.5
56	8.99172361628801	1.25495428712627	-2.5062265750181	"Kenya"	232501.5
82	13.166452438136	1.70249567580924	-2.59869017534864	"Kenya"	235001.5
94	15.093250355912	1.87763775636274	-2.63145841815781	"Kenya"	237501.5
94	15.093250355912	1.76308376575241	-2.6542681109098	"Kenya"	240001.5
103	16.538348794244	2.38631084754139	-2.58245067106508	"Kenya"	242501.5
79	12.684752958692	1.92498146775389	-2.52652942202347	"Kenya"	245001.5
63	10.115689068324	2.61704966641957	-2.17741647272404	"Kenya"	247501.5
58	9.31285660258401	2.65228564368668	-2.08861623931471	"Kenya"	250001.5
83	13.327018931284	2.76347912033605	-2.3672649568863	"Kenya"	252501.5
101	16.217215807948	3.18996787744008	-2.42217393662716	"Kenya"	255001.5
100	16.0566493148	1.80919199406968	-2.67434769861557	"Kenya"	257501.5
111	17.822880739428	1.82945391648134	-2.71671311853676	"Kenya"	260001.5
87	13.969284903876	1.26829750432419	-2.72206786837957	"Kenya"	262501.5
70	11.23965452036	0.990462070669632	-2.69684968669559	"Kenya"	265001.5
61	9.79455608202801	0.87175685693106	-2.66997570151746	"Kenya"	267501.5
63	10.115689068324	1.47190511489993	-2.50993767777036	"Kenya"	270001.5
64	10.276255561472	2.10758586607363	-2.33739252725204	"Kenya"	272501.5
89	14.290417890172	4.28114652829256	-2.09938298579809	"Kenya"	275001.5
92	14.772117369616	4.47768717568569	-2.09219799528279	"Kenya"	277501.5
95	15.25381684906	4.10427477143563	-2.19779977474902	"Kenya"	280001.5
98	15.735516328504	4.05025945144552	-2.23611614192135	"Kenya"	282501.5
84	13.487585424432	2.09033852236224	-2.5252912612687	"Kenya"	285001.5
107	17.180614766836	5.44368668149246	-2.06506170047344	"Kenya"	287501.5
94	15.093250355912	5.60494193229553	-1.88928730222122	"Kenya"	290001.5
107	17.180614766836	6.42470966147764	-1.89245495290535	"Kenya"	292501.5
107	17.180614766836	6.80395354583642	-1.82572863277853	"Kenya"	295001.5
102	16.377782301096	3.77682233753398	-2.32095847913109	"Kenya"	297501.5
104	16.698915287392	3.47467259698542	-2.39095103141681	"Kenya"	300001.5
73	11.721353999804	2.22095379293304	-2.40320800578618	"Kenya"	302501.5
71	11.400221013508	2.43083765752409	-2.32888580749037	"Kenya"	305001.5
68	10.918521534064	3.68060291574005	-1.95695558001067	"Kenya"	307501.5
78	12.524186465544	3.79906103286385	-2.07355738337887	"Kenya"	310001.5
107	17.180614766836	4.03607610575735	-2.31272468928921	"Kenya"	312501.5
115	18.46514671202	4.49167284408204	-2.29430078034011	"Kenya"	315001.5
123	19.749678657204	5.06997776130467	-2.25931525025296	"Kenya"	317501.5
128	20.552511122944	6.16837163330862	-2.13044649059848	"Kenya"	320001.5
114	18.304580218872	6.26493699036323	-1.9934338832809	"Kenya"	322501.5
102	16.377782301096	5.07620459599703	-2.08162653306244	"Kenya"	325001.5
92	14.772117369616	2.94687422782308	-2.40331417367598	"Kenya"	327501.5
93	14.932683862764	1.93110946380035	-2.61533890780108	"Kenya"	330001.5
98	15.735516328504	1.51732147269582	-2.72082465627911	"Kenya"	332501.5
109	17.501747753132	2.05376822337534	-2.67020628934411	"Kenya"	335001.5
115	18.46514671202	2.15211267605634	-2.67843251235487	"Kenya"	337501.5
111	17.822880739428	2.27111440573264	-2.64169074475963	"Kenya"	340001.5
119	19.107412684612	2.57089201877934	-2.62735988974813	"Kenya"	342501.5
108	17.341181259984	1.94741784037559	-2.68443903231897	"Kenya"	345001.5
91	14.611550876468	1.71134173461824	-2.6491846820397	"Kenya"	347501.5
78	12.524186465544	1.51252779836916	-2.61696021549967	"Kenya"	350001.5
54	8.67059062999201	0.958487768717569	-2.58359430512529	"Kenya"	352501.5
56	8.99172361628801	1.00741289844329	-2.58641441316337	"Kenya"	355001.5
66	10.597388547768	1.16649369903632	-2.62211363839005	"Kenya"	357501.5
83	13.327018931284	1.2196688905362	-2.7132292759018	"Kenya"	360001.5
109	17.501747753132	1.85273041759328	-2.70495597375178	"Kenya"	362501.5
110	17.66231424628	1.96683963429701	-2.68933940751618	"Kenya"	365001.5
107	17.180614766836	2.50966147763776	-2.58129073695107	"Kenya"	367501.5
102	16.377782301096	5.34385964912281	-2.03232741086613	"Kenya"	370001.5
93	14.932683862764	5.30936496170002	-1.93578404982525	"Kenya"	372501.5
104	16.698915287392	5.94974054855448	-1.94345725728003	"Kenya"	375001.5
107	17.180614766836	5.77267111440573	-2.00717831331104	"Kenya"	377501.5
92	14.772117369616	2.70017296763034	-2.45345273135092	"Kenya"	380001.5
80	12.84531945184	2.19130219915987	-2.47214490078197	"Kenya"	382501.5
75	12.0424869861	1.76639486039041	-2.53414128887006	"Kenya"	385001.5
83	13.327018931284	1.55142080553496	-2.6388844353643	"Kenya"	387501.5
94	15.093250355912	1.95156906350383	-2.61673740851286	"Kenya"	390001.5
100	16.0566493148	1.95285396590067	-2.64738133857701	"Kenya"	392501.5
89	14.290417890172	1.72661230541142	-2.63518079667377	"Kenya"	395001.5
80	12.84531945184	1.56263899184581	-2.61801912882301	"Kenya"	397501.5
74	11.881920492952	2.54415616506054	-2.33202820239494	"Kenya"	400001.5
63	10.115689068324	2.52018779342723	-2.20554272690541	"Kenya"	402501.5
56	8.99172361628801	2.3039782554979	-2.16640879895306	"Kenya"	405001.5
45	7.22549219166001	2.25258215962441	-1.96890431328166	"Kenya"	407501.5
52	8.34945764369601	1.41225599209291	-2.40623278125496	"Kenya"	410001.5
68	10.918521534064	2.85352112676056	-2.18057819963656	"Kenya"	412501.5
73	11.721353999804	2.88307388188782	-2.23571903017258	"Kenya"	415001.5
77	12.363619972396	3.10546083518656	-2.22718297418912	"Kenya"	417501.5
68	10.918521534064	2.60533728687917	-2.24768101965098	"Kenya"	420001.5
58	9.31285660258401	1.13219668890536	-2.56528445526069	"Kenya"	422501.5
75	12.0424869861	1.54717074376081	-2.58820317140975	"Kenya"	425001.5
74	11.881920492952	1.39654064739313	-2.61863553780526	"Kenya"	427501.5
69	11.079088027212	1.53817642698295	-2.54458404078207	"Kenya"	430001.5
69	11.079088027212	1.69058561897702	-2.50393614319467	"Kenya"	432501.5
53	8.51002413684401	1.97751420805535	-2.22646757352185	"Kenya"	435001.5
50	8.02832465740001	1.77642698295033	-2.24809866270844	"Kenya"	437501.5
50	8.02832465740001	1.38537188040524	-2.38871683959732	"Kenya"	440001.5
53	8.51002413684401	1.54726958240672	-2.37310733651206	"Kenya"	442501.5
40	6.42265972592	0.678329626884112	-2.53029397278383	"Kenya"	445001.5
47	7.54662517795601	0.79644180874722	-2.56870980402358	"Kenya"	447501.5
67	10.757955040916	1.45011119347665	-2.5517579173701	"Kenya"	450001.5
57	9.15229010943601	1.1620953792933	-2.54626503231417	"Kenya"	452501.5
73	11.721353999804	1.48075117370892	-2.59044862951661	"Kenya"	455001.5
65	10.43682205462	1.39659006671609	-2.5496112886002	"Kenya"	457501.5
53	8.51002413684401	0.901754385964912	-2.59311751158419	"Kenya"	460001.5
56	8.99172361628801	1.38018285149493	-2.46566039776513	"Kenya"	462501.5
65	10.43682205462	1.82614282184334	-2.42846477875541	"Kenya"	465001.5
82	13.166452438136	4.2941438102298	-2.01120623027552	"Kenya"	467501.5
82	13.166452438136	4.239782554979	-2.02352903145741	"Kenya"	470001.5
80	12.84531945184	3.68598962194218	-2.12531949184388	"Kenya"	472501.5
81	13.005885944988	3.42401779095626	-2.19740820760266	"Kenya"	475001.5
78	12.524186465544	1.6543612552508	-2.58325298527172	"Kenya"	477501.5
77	12.363619972396	1.86236718556956	-2.52622698182799	"Kenya"	480001.5
81	13.005885944988	2.03968371633309	-2.51487730744214	"Kenya"	482501.5
75	12.0424869861	1.8426488757104	-2.51533662593978	"Kenya"	485001.5
62	9.95512257517601	1.19189523103533	-2.58283955706208	"Kenya"	487501.5
55	8.83115712314001	1.04012849023968	-2.56619234403455	"Kenya"	490001.5
48	7.70719167110401	0.834840622683469	-2.56536442588848	"Kenya"	492501.5
56	8.99172361628801	1.77346182357302	-2.33826275033847	"Kenya"	495001.5
74	11.881920492952	2.89829503335804	-2.24358499485251	"Kenya"	497501.5
88	14.129851397024	4.05455893254262	-2.13603146225073	"Kenya"	500001.5
99	15.896082821652	4.35058067704472	-2.18806837519443	"Kenya"	502501.5
82	13.166452438136	3.2112676056338	-2.25667642981868	"Kenya"	505001.5
75	12.0424869861	2.54435384235236	-2.34229229091249	"Kenya"	507501.5
73	11.721353999804	1.4669631826044	-2.59393642054484	"Kenya"	510001.5
78	12.524186465544	2.3466271312083	-2.41873351452848	"Kenya"	512501.5
105	16.85948178054	4.55329873980726	-2.20468669888985	"Kenya"	515001.5
99	15.896082821652	4.33012107734124	-2.19194581616838	"Kenya"	517501.5
93	14.932683862764	4.53540894489745	-2.09146960155596	"Kenya"	520001.5
90	14.45098438332	3.73387694588584	-2.2241068293318	"Kenya"	522501.5
70	11.23965452036	1.72018779342723	-2.50483840420163	"Kenya"	525001.5
78	12.524186465544	2.11010625154435	-2.47494355072045	"Kenya"	527501.5
72	11.560787506656	1.71262663701507	-2.52368722717385	"Kenya"	530001.5
61	9.79455608202801	1.41433160365703	-2.50762066544977	"Kenya"	532501.5
61	9.79455608202801	1.56975537435137	-2.46111309750799	"Kenya"	535001.5
57	9.15229010943601	1.01571534469978	-2.59291250163158	"Kenya"	537501.5
67	10.757955040916	1.59807264640474	-2.51119408592177	"Kenya"	540001.5
75	12.0424869861	1.66177415369409	-2.55994133515873	"Kenya"	542501.5
80	12.84531945184	2.11653076352854	-2.48949477162751	"Kenya"	545001.5
83	13.327018931284	2.59555226093403	-2.40489697955074	"Kenya"	547501.5
81	13.005885944988	2.06948356807512	-2.50804331246844	"Kenya"	550001.5
74	11.881920492952	2.75245861131702	-2.28000641621139	"Kenya"	552501.5
68	10.918521534064	2.42055843834939	-2.29764068592615	"Kenya"	555001.5
68	10.918521534064	2.01843340746232	-2.4063654263597	"Kenya"	557501.5
70	11.23965452036	2.04383493946133	-2.41967777240879	"Kenya"	560001.5
74	11.881920492952	1.31178650852483	-2.63980217204127	"Kenya"	562501.5
75	12.0424869861	1.07452433901656	-2.70476039517206	"Kenya"	565001.5
71	11.400221013508	0.915344699777613	-2.72238109033974	"Kenya"	567501.5
63	10.115689068324	0.848035581912528	-2.69109371490589	"Kenya"	570001.5
56	8.99172361628801	0.826488757104028	-2.64502245378024	"Kenya"	572501.5
49	7.86775816425201	0.633061527057079	-2.65013134800966	"Kenya"	575001.5
43	6.90435920536401	0.624907338769459	-2.59100443058545	"Kenya"	577501.5
60	9.63398958888001	1.77143563133185	-2.38915457310423	"Kenya"	580001.5
63	10.115689068324	1.72354830738819	-2.43686681741752	"Kenya"	582501.5
75	12.0424869861	1.89651593773165	-2.50205270980626	"Kenya"	585001.5
75	12.0424869861	1.97108969607116	-2.48366240756271	"Kenya"	587501.5
61	9.79455608202801	0.859402026192241	-2.67367264650488	"Kenya"	590001.5
70	11.23965452036	1.12789720780825	-2.6606866515733	"Kenya"	592501.5
70	11.23965452036	1.12295527551273	-2.66198701241913	"Kenya"	595001.5
73	11.721353999804	1.1353595255745	-2.67781841982587	"Kenya"	597501.5
66	10.597388547768	1.36945885841364	-2.56568233244745	"Kenya"	600001.5
65	10.43682205462	1.81245366938473	-2.43232552233882	"Kenya"	602501.5
57	9.15229010943601	1.61813689152459	-2.40093658975474	"Kenya"	605001.5
53	8.51002413684401	2.06518408697801	-2.19658715317443	"Kenya"	607501.5
59	9.47342309573201	2.2978996787744	-2.21469236795002	"Kenya"	610001.5
49	7.86775816425201	1.6201136644428	-2.28856569535224	"Kenya"	612501.5
51	8.18889115054801	2.11060044477391	-2.14629215253235	"Kenya"	615001.5
46	7.38605868480801	1.46587595749938	-2.29750127329351	"Kenya"	617501.5
45	7.22549219166001	1.20934025203855	-2.38195089534525	"Kenya"	620001.5
51	8.18889115054801	1.42836669137633	-2.38719424524057	"Kenya"	622501.5
49	7.86775816425201	1.7320484309365	-2.24756303159271	"Kenya"	625001.5
56	8.99172361628801	2.68712626637015	-2.04229294566092	"Kenya"	627501.5
45	7.22549219166001	2.30298986903879	-1.94894659117343	"Kenya"	630001.5
45	7.22549219166001	2.18151717321473	-1.99704078817543	"Kenya"	632501.5
43	6.90435920536401	2.26360266864344	-1.91485196532485	"Kenya"	635001.5
49	7.86775816425201	1.66162589572523	-2.27335940945467	"Kenya"	637501.5
56	8.99172361628801	1.71786508524833	-2.35627259619861	"Kenya"	640001.5
54	8.67059062999201	2.06953298739807	-2.21138841636134	"Kenya"	642501.5
56	8.99172361628801	1.26809982703237	-2.50196824701917	"Kenya"	645001.5
51	8.18889115054801	1.30625154435384	-2.43031406205201	"Kenya"	647501.5
56	8.99172361628801	1.38304917222634	-2.46473189015634	"Kenya"	650001.5
55	8.83115712314001	1.12646404744255	-2.53775532289765	"Kenya"	652501.5
50	8.02832465740001	1.08569310600445	-2.49647731282545	"Kenya"	655001.5
48	7.70719167110401	1.1418828762046	-2.45074931544403	"Kenya"	657501.5
57	9.15229010943601	1.27739065974796	-2.50952345705505	"Kenya"	660001.5
65	10.43682205462	1.33837410427477	-2.56602990210655	"Kenya"	662501.5
86	13.808718410728	1.58161601186064	-2.64940479896258	"Kenya"	665001.5
90	14.45098438332	1.6065233506301	-2.66559364722869	"Kenya"	667501.5
84	13.487585424432	1.67111440573264	-2.61817886889309	"Kenya"	670001.5
88	14.129851397024	1.60667160859896	-2.65500045083557	"Kenya"	672501.5
81	13.005885944988	1.63232023721275	-2.60829790539932	"Kenya"	675001.5
94	15.093250355912	1.71302199159872	-2.66423628121083	"Kenya"	677501.5
102	16.377782301096	1.87249814677539	-2.67171408746064	"Kenya"	680001.5
89	14.290417890172	1.65658512478379	-2.64986856626637	"Kenya"	682501.5
76	12.203053479248	1.43523597726711	-2.62247413502855	"Kenya"	685001.5
58	9.31285660258401	1.0458611317025	-2.59235748667451	"Kenya"	687501.5
62	9.95512257517601	2.17583395107487	-2.29283728415034	"Kenya"	690001.5
72	11.560787506656	2.45693106004448	-2.33295196295626	"Kenya"	692501.5
86	13.808718410728	2.62984927106499	-2.42227050853368	"Kenya"	695001.5
101	16.217215807948	2.87230046948357	-2.48123827010516	"Kenya"	697501.5
85	13.64815191758	2.15883370397826	-2.51730195988839	"Kenya"	700001.5
77	12.363619972396	1.9466271312083	-2.50595704332818	"Kenya"	702501.5
67	10.757955040916	1.79570051890289	-2.45701413870673	"Kenya"	705001.5
61	9.79455608202801	1.71064986409686	-2.41895313687141	"Kenya"	707501.5
75	12.0424869861	1.48485297751421	-2.60357107805595	"Kenya"	710001.5
72	11.560787506656	1.47022485791945	-2.58580504610934	"Kenya"	712501.5
81	13.005885944988	1.84042500617742	-2.56057327383342	"Kenya"	715001.5
81	13.005885944988	2.04101803805288	-2.51457130766719	"Kenya"	717501.5
69	11.079088027212	1.9349147516679	-2.43877297663431	"Kenya"	720001.5
85	13.64815191758	2.32947862614282	-2.47991377122274	"Kenya"	722501.5
75	12.0424869861	1.91776624660242	-2.49681226582699	"Kenya"	725001.5
83	13.327018931284	1.90333580429948	-2.56002109416549	"Kenya"	727501.5
83	13.327018931284	1.54049913516185	-2.64133195655583	"Kenya"	730001.5
91	14.611550876468	2.17736595008648	-2.55348203105919	"Kenya"	732501.5
95	15.25381684906	2.37435137138621	-2.53880259194918	"Kenya"	735001.5
89	14.290417890172	2.47625401531999	-2.47794806770406	"Kenya"	737501.5
96	15.414383342208	2.62589572522856	-2.49583553441505	"Kenya"	740001.5
77	12.363619972396	1.63044230294045	-2.58201983894214	"Kenya"	742501.5
83	13.327018931284	3.08322213985668	-2.29561128218383	"Kenya"	745001.5
73	11.721353999804	2.59940696812454	-2.30747501763504	"Kenya"	747501.5
56	8.99172361628801	2.24971583889301	-2.18398640851256	"Kenya"	750001.5
75	12.0424869861	2.4993328391401	-2.35339471990114	"Kenya"	752501.5
66	10.597388547768	0.917173214726958	-2.6914333214873	"Kenya"	755001.5
86	13.808718410728	1.72982456140351	-2.61729053103573	"Kenya"	757501.5
99	15.896082821652	1.86271312083024	-2.659561451307	"Kenya"	760001.5
100	16.0566493148	2.54919693600198	-2.53544357917376	"Kenya"	762501.5
109	17.501747753132	2.86666666666667	-2.52969558166914	"Kenya"	765001.5
94	15.093250355912	2.17222634049914	-2.57280070526107	"Kenya"	767501.5
89	14.290417890172	2.38038052878676	-2.49805694068193	"Kenya"	770001.5
74	11.881920492952	1.50714109216704	-2.59101400578182	"Kenya"	772501.5
76	12.203053479248	1.75715344699778	-2.54407196691721	"Kenya"	775001.5
78	12.524186465544	1.85317519149988	-2.53600413955499	"Kenya"	777501.5
90	14.45098438332	2.64492216456635	-2.45009614408911	"Kenya"	780001.5
100	16.0566493148	4.07155917963924	-2.24968550521858	"Kenya"	782501.5
94	15.093250355912	4.2809982703237	-2.15290752173199	"Kenya"	785001.5
92	14.772117369616	5.37726711144057	-1.90937103908149	"Kenya"	787501.5
76	12.203053479248	5.71677786014332	-1.57971567038902	"Kenya"	790001.5
57	9.15229010943601	4.13703978255498	-1.59822844961018	"Kenya"	792501.5
60	9.63398958888001	4.45584383493946	-1.57345700583086	"Kenya"	795001.5
74	11.881920492952	3.93827526562886	-1.9838586678189	"Kenya"	797501.5
78	12.524186465544	3.11776624660242	-2.23546953526824	"Kenya"	800001.5
93	14.932683862764	4.47615517667408	-2.10338882616008	"Kenya"	802501.5
93	14.932683862764	3.51964418087472	-2.2957963259205	"Kenya"	805001.5
72	11.560787506656	2.91218186310848	-2.21628950668029	"Kenya"	807501.5
71	11.400221013508	4.42624166048925	-1.81078240190734	"Kenya"	810001.5
64	10.276255561472	3.68159130219916	-1.88700480422702	"Kenya"	812501.5
59	9.47342309573201	3.53718804052384	-1.83219170326408	"Kenya"	815001.5
80	12.84531945184	3.62925623918952	-2.13848383535391	"Kenya"	817501.5
87	13.969284903876	1.76639486039041	-2.61531594700371	"Kenya"	820001.5
81	13.005885944988	1.65050654806029	-2.60412724180012	"Kenya"	822501.5
107	17.180614766836	3.16837163330862	-2.46539353588638	"Kenya"	825001.5
102	16.377782301096	3.2529280948851	-2.41745404678307	"Kenya"	827501.5
110	17.66231424628	3.65470719051149	-2.40013192282311	"Kenya"	830001.5
120	19.26797917776	4.50877192982456	-2.32617841798669	"Kenya"	832501.5
95	15.25381684906	5.86315789473684	-1.85108841160172	"Kenya"	835001.5
104	16.698915287392	12.5485544848036	-0.750387729113558	"Kenya"	837501.5
102	16.377782301096	15.4069681245367	-0.178813312736618	"Kenya"	840001.5
132	21.194777095536	24.2665184086978	0.441651521339779	"Kenya"	842501.5
154	24.727239944792	29.8427971336793	0.63359764147145	"Kenya"	845001.5
152	24.406106958496	27.1072893501359	0.338828053255525	"Kenya"	847501.5
144	23.121575013312	24.7521620953793	0.215533640378469	"Kenya"	850001.5
138	22.158176054424	21.5756362737831	-0.0802369411211038	"Kenya"	852501.5
155	24.88780643794	20.1609093155424	-0.581795433863938	"Kenya"	855001.5
162	26.011771889976	18.5066468989375	-0.884977206585754	"Kenya"	857501.5
144	23.121575013312	17.2356313318508	-0.778013564979079	"Kenya"	860001.5
99	15.896082821652	10.1235977267111	-1.09398378037813	"Kenya"	862501.5
41	6.583226219068	2.84610822831727	-1.60989177343108	"Kenya"	865001.5
NA	NA	NA	NA	"Kenya"	867501.5
NA	NA	NA	NA	"Kenya"	870001.5
NA	NA	NA	NA	"Kenya"	872501.5
NA	NA	NA	NA	"Kenya"	875001.5
NA	NA	NA	NA	"Kenya"	877501.5
NA	NA	NA	NA	"Kenya"	880001.5
NA	NA	NA	NA	"Kenya"	882501.5
NA	NA	NA	NA	"Kenya"	885001.5
NA	NA	NA	NA	"Kenya"	887501.5
NA	NA	NA	NA	"Kenya"	890001.5
NA	NA	NA	NA	"Kenya"	892501.5
NA	NA	NA	NA	"Kenya"	895001.5
NA	NA	NA	NA	"Kenya"	897501.5
NA	NA	NA	NA	"Kenya"	900001.5
NA	NA	NA	NA	"Kenya"	902501.5
NA	NA	NA	NA	"Kenya"	905001.5
NA	NA	NA	NA	"Kenya"	907501.5
NA	NA	NA	NA	"Kenya"	910001.5
NA	NA	NA	NA	"Kenya"	912501.5
NA	NA	NA	NA	"Kenya"	915001.5
NA	NA	NA	NA	"Kenya"	917501.5
NA	NA	NA	NA	"Kenya"	920001.5
NA	NA	NA	NA	"Kenya"	922501.5
NA	NA	NA	NA	"Kenya"	925001.5
NA	NA	NA	NA	"Kenya"	927501.5
NA	NA	NA	NA	"Kenya"	930001.5
NA	NA	NA	NA	"Kenya"	932501.5
NA	NA	NA	NA	"Kenya"	935001.5
NA	NA	NA	NA	"Kenya"	937501.5
NA	NA	NA	NA	"Kenya"	940001.5
NA	NA	NA	NA	"Kenya"	942501.5
NA	NA	NA	NA	"Kenya"	945001.5
NA	NA	NA	NA	"Kenya"	947501.5
NA	NA	NA	NA	"Kenya"	950001.5
NA	NA	NA	NA	"Kenya"	952501.5
NA	NA	NA	NA	"Kenya"	955001.5
NA	NA	NA	NA	"Kenya"	957501.5
NA	NA	NA	NA	"Kenya"	960001.5
NA	NA	NA	NA	"Kenya"	962501.5
NA	NA	NA	NA	"Kenya"	965001.5
NA	NA	NA	NA	"Kenya"	967501.5
NA	NA	NA	NA	"Kenya"	970001.5
NA	NA	NA	NA	"Kenya"	972501.5
NA	NA	NA	NA	"Kenya"	975001.5
NA	NA	NA	NA	"Kenya"	977501.5
NA	NA	NA	NA	"Kenya"	980001.5
NA	NA	NA	NA	"Kenya"	982501.5
NA	NA	NA	NA	"Kenya"	985001.5
NA	NA	NA	NA	"Kenya"	987501.5
NA	NA	NA	NA	"Kenya"	990001.5
NA	NA	NA	NA	"Kenya"	992501.5
NA	NA	NA	NA	"Kenya"	995001.5
NA	NA	NA	NA	"Myanmar"	5001.5
NA	NA	NA	NA	"Myanmar"	7501.5
NA	NA	NA	NA	"Myanmar"	10001.5
NA	NA	NA	NA	"Myanmar"	12501.5
NA	NA	NA	NA	"Myanmar"	15001.5
NA	NA	NA	NA	"Myanmar"	17501.5
NA	NA	NA	NA	"Myanmar"	20001.5
